beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x1,y1,z1,q01,qx1,qy1,qz1,error1,x2,y2,z2,q02,qx2,qy2,qz2,error2
-14.83245397313843,-20.082412422144987,-24.91967137403361,3.302954623903297,1.4579251963843725,0.2426733848412024,-14.000178,-19.508763,-24.091673,3.000951,1.124849,0.450166,80.78683319091797,-70.00563049316406,-285.0115478515625,0.497100664970435,-0.46194873553702254,0.4736235074384545,-0.561404549165211,0.8662022948265076,-69.84256286621094,-63.15571212768555,-228.7821502685547,0.18740026587119105,0.6229089960949267,0.7595166376949339,0.0,0.0
-14.20261390465979,-16.58002511637145,-22.56424437568645,1.5314469067202965,0.1429349792106814,1.0179646049023103,-13.998922,-17.590106,-23.033729,1.932964,0.353438,0.798839,80.8425537109375,-70.00189971923828,-284.9864135742188,0.49904387226346886,-0.4650667191130476,0.47013844450659376,-0.5600339305137044,0.8828750848770142,-70.98654479980469,-48.957855987548825,-228.34819641113282,0.36899992714213,0.6620338733487092,0.6523420914734908,0.0,0.0
-14.788092344582916,-18.60848128951728,-24.533078889479,1.9401342315470544,1.1793803543402477,0.9445505134237308,-14.174984,-17.928736,-23.812358,1.932964,0.87629,0.799467,80.78718872070313,-70.066064453125,-284.99130859375,0.5004311453767019,-0.46481308251072373,0.4706627920956631,-0.5585642337283653,0.8707196116447449,-72.73478851318359,-46.67146224975586,-227.14200134277343,0.4212928176848738,0.7064766728846583,0.5686853896812921,0.0,0.0
-14.575989864007344,-17.731470705839055,-20.57616547488943,0.5828637888089898,1.544983531678021,0.8690220019779114,-14.104685,-17.851533,-21.284859,0.959128,1.299656,0.800409,80.80359497070313,-70.04090576171875,-285.0216064453125,0.49809563851358435,-0.4633241650492344,0.4723517192023502,-0.5604599060965546,0.8773698806762695,-65.1416015625,-38.42789916992187,-232.68862609863282,0.5271104842284676,0.7084140774950062,0.4693655635252012,0.0,0.0
-14.31401047166162,-18.72160335743685,-22.920568667680364,2.4966919488001103,2.097605972292393,0.2150396308369651,-14.17467,-18.099777,-22.227625,2.199411,1.732294,0.45048,80.81249084472657,-70.03419036865235,-284.9790344238281,0.5046630715301552,-0.47000706547656096,0.4663504159139903,-0.554008873767117,0.8814622163772583,-67.25930252075196,-48.96824188232422,-234.3546936035156,0.0011445012089850444,0.7401824281495315,0.672405133216312,0.0,0.0
-11.530776111662764,-11.959596474431796,-13.369069976551591,0.3570259316505993,0.0151729082322403,0.0420266089906188,-12.012648,-13.046376,-14.482587,0.86686,0.35281,0.268141,80.67081909179687,-69.98361206054688,-285.0338989257813,0.4982919489640568,-0.46254442806501683,0.47246448039591094,-0.5608342896327133,0.8772792220115662,-42.017058563232425,-38.14220275878906,-252.583642578125,0.4285934036743107,0.6821789757963416,0.5924015017775728,0.0,0.0
-11.5581368605059,-14.924220174646624,-20.888923474305557,2.444242395848389,0.5993861044104093,0.0776567569897956,-11.845373,-14.105261,-19.974276,1.932336,0.436605,0.179012,80.79442901611328,-69.99838256835938,-285.02161865234376,0.5002750026853889,-0.46359116263683886,0.472497563122894,-0.5581704116630378,0.8877632021903992,-53.786336517333986,-39.4006591796875,-243.81414489746095,0.41019368476734897,0.6873760587212377,0.5993790911216725,0.0,0.0
-12.654511223054138,-19.102733411140296,-22.94086999768875,0.8376323531620582,1.0500861427170738,0.6021648053745388,-12.264973,-18.009706,-22.23547,1.219927,0.785278,0.36292,80.7803970336914,-70.0226318359375,-285.0119262695313,0.4966300704937395,-0.4627246203926701,0.4733547746237315,-0.5614087246425361,0.8786914944648743,-62.02320251464844,-40.5015007019043,-229.29904174804688,0.5038688383776734,0.7134968105048048,0.4868659929707604,0.0,0.0
-14.021073231648222,-20.20559450385495,-23.03961518192861,0.2131448854600591,0.242583550685382,1.5490587719591966,-13.309736,-19.324854,-22.570021,0.606375,0.436605,1.243546,80.78187866210938,-70.05657958984375,-285.02910766601565,0.49853698732807145,-0.4636151229419928,0.4720529067342373,-0.560078515289677,0.8737037777900696,-62.75326919555664,-35.810692596435544,-225.67777404785156,0.6164594204790961,0.7338417596809617,0.28540156735891786,0.0,0.0
-14.778446475469956,-18.71049208892939,-19.546100297656093,2.443826759172401,0.5028302180143431,0.2451088886655329,-13.663744,-19.156638,-20.252963,2.110282,0.437547,0.540866,80.80816650390625,-70.02427673339844,-285.0141967773437,0.4992584399667078,-0.46508157444474424,0.4700915925431872,-0.5598696579153196,0.8715212941169739,-55.5693473815918,-50.7348518371582,-232.5955017089844,0.5982099635490323,0.6390813721473002,0.48344579767021395,0.0,0.0
-14.83245397313843,-20.082412422144987,-24.91967137403361,3.302954623903297,1.4579251963843725,0.2426733848412024,-14.003316,-19.504054,-24.091673,3.001578,1.124849,0.450166,80.81547088623047,-69.9983917236328,-284.9938171386719,0.4996049180086233,-0.464138089321,0.47112120068363117,-0.5594779479206144,0.8785855174064636,-69.90523376464844,-63.127254486083984,-228.70438232421876,0.6122333563169389,0.7022067507054112,0.3634226144265717,0.0,0.0
-14.20261390465979,-16.58002511637145,-22.56424437568645,1.5314469067202965,0.1429349792106814,1.0179646049023103,-13.999863,-17.590734,-23.033729,1.932964,0.353124,0.798525,80.84403533935547,-70.01695251464844,-284.978564453125,0.5004972579942519,-0.4642298254662602,0.470622043776286,-0.5590241996547487,0.8769618272781372,-70.97363891601563,-48.920719909667966,-228.3233612060547,0.2909312827110909,0.6865419669533381,0.6663475942418648,0.0,0.0
-14.788092344582916,-18.60848128951728,-24.533078889479,1.9401342315470544,1.1793803543402477,0.9445505134237308,-14.16965,-17.934385,-23.814241,1.932964,0.953494,0.799781,80.73492584228515,-70.04188995361328,-284.98786010742185,0.49993292233094183,-0.4643160775785978,0.4708663728107016,-0.5592517431602364,0.8731082081794739,-72.78668518066407,-46.90109024047852,-227.03014221191407,0.43734184785530694,0.6967666722457322,0.5685493053043984,0.0,0.0
-14.575989864007344,-17.731470705839055,-20.57616547488943,0.5828637888089898,1.544983531678021,0.8690220019779114,-14.104999,-17.854357,-21.285172,1.042295,1.299029,0.800094,80.70269622802735,-69.97837371826172,-285.02101440429686,0.501764070586474,-0.4645923973811431,0.47105457130330314,-0.5572201653012886,0.8719234466552734,-65.21466522216797,-39.333289337158206,-232.63552856445312,0.4900309193726077,0.7201966504398765,0.4911074044992798,0.0,0.0
-14.31401047166162,-18.72160335743685,-22.920568667680364,2.4966919488001103,2.097605972292393,0.2150396308369651,-14.167452,-18.101033,-22.236098,2.110281,1.820169,0.450794,80.77324829101562,-69.99969177246093,-284.95427856445315,0.5016650329209749,-0.4641343058495818,0.47158207437730737,-0.557244908459395,0.8741015791893005,-67.29623718261719,-48.375081634521486,-234.0012664794922,0.35437767243620866,0.7246106914757007,0.5910632885552967,0.0,0.0
-11.530776111662764,-11.959596474431796,-13.369069976551591,0.3570259316505993,0.0151729082322403,0.0420266089906188,-12.011707,-12.961954,-14.482587,0.86686,0.352497,0.268141,80.71576843261718,-69.9947296142578,-285.0350830078125,0.49867233530384625,-0.4632842371108805,0.47258143782352513,-0.5597860325801701,0.8875360488891602,-42.11005477905273,-37.683092498779295,-252.65072021484374,0.45647408393375255,0.6774123771216733,0.5768395635002899,0.0,0.0
-11.5581368605059,-14.924220174646624,-20.888923474305557,2.444242395848389,0.5993861044104093,0.0776567569897956,-11.845059,-14.105261,-19.974276,2.109654,0.436291,0.179325,79.90744171142578,-69.98579254150391,-284.934912109375,0.49186840167526547,-0.46059215737135045,0.4777947897920299,-0.5635889271880834,0.8895036578178406,-54.06833953857422,-40.988677978515625,-244.00055541992188,0.3789915422924537,0.6782532009050445,0.6295538152793998,0.0,0.0
-12.654511223054138,-19.102733411140296,-22.94086999768875,0.8376323531620582,1.0500861427170738,0.6021648053745388,-12.265914,-18.01002,-22.232647,1.220554,0.785905,0.448911,80.7928237915039,-70.03205261230468,-285.0144897460938,0.4987282772875089,-0.46279442594354836,0.4738183705668613,-0.5590953196573724,0.8945536017417908,-61.98724365234375,-40.99966735839844,-229.29750366210936,0.47672582309479317,0.7042310624158892,0.526109399576913,0.0,0.0
-14.021073231648222,-20.20559450385495,-23.03961518192861,0.2131448854600591,0.242583550685382,1.5490587719591966,-13.309736,-19.32454,-22.56343,0.606375,0.436605,1.243546,80.75995330810547,-70.00441284179688,-284.9879089355469,0.49724974038254016,-0.46303545449790295,0.47175640027771865,-0.5619490745293791,0.8891313672065735,-62.69000396728516,-35.73188095092773,-225.68431396484374,0.6460509874490856,0.7168069178165225,0.26230890984951033,0.0,0.0
-14.778446475469956,-18.71049208892939,-19.546100297656093,2.443826759172401,0.5028302180143431,0.2451088886655329,-13.663744,-19.155068,-20.254846,2.109968,0.437233,0.540552,80.71699523925781,-69.98706665039063,-284.97974853515626,0.5019178944527216,-0.4644067539204007,0.4704461196504633,-0.5577501614944498,0.8743769526481628,-55.56606826782227,-50.68455047607422,-232.56083984375,0.6339760317691798,0.6071886259195651,0.47895340451458784,0.0,0.0
-14.83245397313843,-20.082412422144987,-24.91967137403361,3.302954623903297,1.4579251963843725,0.2426733848412024,-13.999863,-19.503741,-24.091673,3.001578,1.124849,0.450166,80.78120574951171,-70.0674057006836,-284.9960632324219,0.49962119718230386,-0.46268110679311625,0.4721253165988266,-0.5598236670321075,0.8861614465713501,-69.91474838256836,-63.11280975341797,-228.72992553710938,0.23825526496419083,0.6478703640325935,0.7235319067775229,0.0,0.0
-14.20261390465979,-16.58002511637145,-22.56424437568645,1.5314469067202965,0.1429349792106814,1.0179646049023103,-13.997666,-17.589165,-23.034042,1.932964,0.353124,0.798526,80.77219696044922,-70.0728515625,-284.99204711914064,0.49908173973705705,-0.4651797832890867,0.47073548683799854,-0.5594044044441759,0.8716195225715637,-70.97786102294921,-48.92041702270508,-228.3188446044922,0.2155889578299784,0.7044013213813216,0.6762693100370828,0.0,0.0
-14.788092344582916,-18.60848128951728,-24.533078889479,1.9401342315470544,1.1793803543402477,0.9445505134237308,-14.159607,-17.932503,-23.813928,1.932964,0.952867,0.799781,80.73360290527344,-70.0329086303711,-284.9709777832031,0.4978671462642223,-0.46372612930335966,0.47265396558149625,-0.5600755399873566,0.8572849631309509,-72.81088409423828,-47.00617599487305,-227.03118286132812,0.4205134852860612,0.7054094555295929,0.570583831476158,0.0,0.0
-14.575989864007344,-17.731470705839055,-20.57616547488943,0.5828637888089898,1.544983531678021,0.8690220019779114,-14.104685,-17.854043,-21.285172,0.959128,1.299656,0.799781,80.65557861328125,-70.03194885253906,-285.007373046875,0.4978081538701892,-0.4641176806703154,0.4723641108044466,-0.5600481829748987,0.8751890063285828,-65.16682891845703,-38.6958366394043,-232.60254821777343,0.4268842151158458,0.7400331223326135,0.5197315121633204,0.0,0.0
-14.31401047166162,-18.72160335743685,-22.920568667680364,2.4966919488001103,2.097605972292393,0.2150396308369651,-14.105312,-18.099777,-22.233274,2.110281,1.785647,0.450166,80.75835876464843,-70.02750244140626,-284.9603698730469,0.49949974816495923,-0.46335722693739356,0.47172874577842905,-0.5597071307696029,0.8797516226768494,-67.28153686523437,-48.150255584716795,-234.03849182128906,0.2538350770748076,0.7405220981802945,0.622249769588612,0.0,0.0
-11.530776111662764,-11.959596474431796,-13.369069976551591,0.3570259316505993,0.0151729082322403,0.0420266089906188,-12.011079,-12.968231,-14.483215,0.776475,0.352496,0.267513,80.64981994628906,-70.02046203613281,-285.0399230957031,0.498618379340905,-0.46407253386443875,0.4731145487909887,-0.5587298263189356,0.8844586610794067,-42.07188873291015,-37.11401138305664,-252.63165893554688,0.5279373863628727,0.6542937322861089,0.5414626745875034,0.0,0.0
-11.5581368605059,-14.924220174646624,-20.888923474305557,2.444242395848389,0.5993861044104093,0.0776567569897956,-11.845059,-14.105575,-19.973648,2.109968,0.436605,0.090195,80.63692321777344,-70.03359680175781,-285.0380920410156,0.49888426427113675,-0.4626311674297973,0.4737465678841955,-0.5591521109708294,0.8764926791191101,-54.02197113037109,-40.993421936035155,-244.05139770507813,0.435202357715995,0.6930303916234608,0.5747240939134807,0.0,0.0
-12.654511223054138,-19.102733411140296,-22.94086999768875,0.8376323531620582,1.0500861427170738,0.6021648053745388,-12.187456,-17.926539,-22.232646,1.220868,0.785591,0.362292,80.71293640136719,-70.05089721679687,-285.001904296875,0.4996234045377865,-0.4651224831781443,0.4711387000180653,-0.5586285479865453,0.8862723708152771,-62.08374710083008,-40.926238250732425,-229.3253143310547,0.526409294220534,0.699631144563455,0.4831247421888772,0.0,0.0
-14.021073231648222,-20.20559450385495,-23.03961518192861,0.2131448854600591,0.242583550685382,1.5490587719591966,-13.309736,-19.325167,-22.562802,0.606375,0.436605,1.243232,80.73497161865234,-70.08096618652344,-285.03541870117186,0.49970079904035813,-0.46288171427488717,0.4731150089953893,-0.558750228896295,0.8890690803527832,-62.812232971191406,-35.768042755126956,-225.71641235351564,0.6166591160039243,0.7349992464267012,0.2819709956740937,0.0,0.0
-14.778446475469956,-18.71049208892939,-19.546100297656093,2.443826759172401,0.5028302180143431,0.2451088886655329,-13.663745,-19.160404,-20.25516,2.110282,0.437547,0.540865,80.705419921875,-70.10399169921875,-284.9584533691406,0.5007444709342029,-0.46307910851201456,0.471247533950976,-0.5592302529671179,0.8768894076347351,-55.533948516845705,-50.87813186645508,-232.56885375976563,0.6079039049047638,0.6309572461647271,0.4820226093387779,0.0,0.0
-14.83245397313843,-20.082412422144987,-24.91967137403361,3.302954623903297,1.4579251963843725,0.2426733848412024,-13.990763,-19.50782,-24.091987,3.00095,1.125477,0.449853,80.78255004882813,-70.11119384765625,-284.9721374511719,0.5006864934357621,-0.4622725467415134,0.47193206268186405,-0.5593721981230001,0.8786934018135071,-69.95635223388672,-63.273519134521486,-228.63745727539063,-0.03686440510398166,0.5235045972072878,0.8512249716374426,0.0,0.0
-14.20261390465979,-16.58002511637145,-22.56424437568645,1.5314469067202965,0.1429349792106814,1.0179646049023103,-14.011161,-17.592931,-23.034357,1.932964,0.353438,0.798525,80.71924285888672,-70.0513900756836,-284.98858032226565,0.500146254474699,-0.4634080107122656,0.47131404698179613,-0.5594370463781173,0.8900114297866821,-70.99909057617188,-48.9753662109375,-228.19986572265626,0.10441369527575238,0.7249418031916046,0.6808503229228634,0.0,0.0
-14.788092344582916,-18.60848128951728,-24.533078889479,1.9401342315470544,1.1793803543402477,0.9445505134237308,-14.169335,-17.934699,-23.814555,1.932336,0.953494,0.799781,80.733251953125,-70.08226165771484,-284.9495361328125,0.5000281421964375,-0.461365662421494,0.4728395908632347,-0.5599431255603057,0.8809367418289185,-72.83854827880859,-47.09195785522461,-227.056689453125,0.415803596370271,0.7091953094250305,0.569341182714797,0.0,0.0
-14.575989864007344,-17.731470705839055,-20.57616547488943,0.5828637888089898,1.544983531678021,0.8690220019779114,-14.104999,-17.859064,-21.284859,0.959756,1.299656,0.799781,80.68318634033203,-70.07494812011718,-285.0147399902344,0.49993360830628353,-0.46306787212748324,0.4726613414352564,-0.5587716791336227,0.8805859684944153,-65.21416854858398,-38.79901809692383,-232.6614196777344,0.36860848758463594,0.7528683367005105,0.5452678703851658,0.0,0.0
-14.31401047166162,-18.72160335743685,-22.920568667680364,2.4966919488001103,2.097605972292393,0.2150396308369651,-14.163686,-18.10982,-22.23296,2.110281,1.820169,0.45048,80.68253479003906,-70.11101989746093,-284.9867309570312,0.496175722398073,-0.46239119982922083,0.47527117046599565,-0.560465293615159,0.8687664866447449,-67.30197219848633,-48.27429122924805,-234.07274475097657,0.31340976275213706,0.7321873791375484,0.6047114704082743,0.0,0.0
-11.530776111662764,-11.959596474431796,-13.369069976551591,0.3570259316505993,0.0151729082322403,0.0420266089906188,-12.012334,-12.958188,-14.482274,0.866546,0.352497,0.267827,80.61828918457032,-70.00218048095704,-285.1048278808594,0.5435225516437469,-0.4499419973582967,0.47500388577970165,-0.5258390850460637,0.8615531325340271,-42.164453125,-37.58716812133789,-252.69007568359376,0.660066314065284,0.5846435396405022,0.4717037127190059,0.0,0.0
-11.5581368605059,-14.924220174646624,-20.888923474305557,2.444242395848389,0.5993861044104093,0.0776567569897956,-11.845373,-14.105889,-19.973648,2.289796,0.436605,0.179325,80.66518707275391,-69.95033264160156,-285.0883056640625,0.5008779091938191,-0.46296964909447047,0.47347425025248674,-0.5573172870518345,0.8705241084098816,-54.28364486694336,-42.888903045654295,-244.1404998779297,0.33172346146346904,0.6709479241259365,0.6631654606701036,0.0,0.0
-12.654511223054138,-19.102733411140296,-22.94086999768875,0.8376323531620582,1.0500861427170738,0.6021648053745388,-12.251164,-18.013473,-22.236726,1.220554,0.785277,0.362292,80.68658599853515,-70.04288482666016,-284.9810424804688,0.49806696453815597,-0.46501165345815243,0.4719260612981142,-0.5594454876496109,0.8892893195152283,-62.237586212158206,-41.53161544799805,-229.35477294921876,0.5166095787259813,0.6910661821843638,0.5055116962145306,0.0,0.0
-14.021073231648222,-20.20559450385495,-23.03961518192861,0.2131448854600591,0.242583550685382,1.5490587719591966,-13.309737,-19.325167,-22.572218,0.606375,0.436605,1.244488,80.61210021972656,-70.03556213378906,-285.05414428710935,0.49533108090833083,-0.4628898980164928,0.4743118317799181,-0.5616122762494103,0.8720151782035828,-62.86220855712891,-35.86274795532226,-225.6316162109375,0.5725386035202489,0.7562166794838078,0.31675839554709095,0.0,0.0
-14.778446475469956,-18.71049208892939,-19.546100297656093,2.443826759172401,0.5028302180143431,0.2451088886655329,,,,,,,,,,,,,,,,,,,,,,
-14.83245397313843,-20.082412422144987,-24.91967137403361,3.302954623903297,1.4579251963843725,0.2426733848412024,,,,,,,,,,,,,,,,,,,,,,
-14.20261390465979,-16.58002511637145,-22.56424437568645,1.5314469067202965,0.1429349792106814,1.0179646049023103,,,,,,,,,,,,,,,,,,,,,,
-14.788092344582916,-18.60848128951728,-24.533078889479,1.9401342315470544,1.1793803543402477,0.9445505134237308,,,,,,,,,,,,,,,,,,,,,,
-14.575989864007344,-17.731470705839055,-20.57616547488943,0.5828637888089898,1.544983531678021,0.8690220019779114,,,,,,,,,,,,,,,,,,,,,,
-14.31401047166162,-18.72160335743685,-22.920568667680364,2.4966919488001103,2.097605972292393,0.2150396308369651,,,,,,,,,,,,,,,,,,,,,,
-11.530776111662764,-11.959596474431796,-13.369069976551591,0.3570259316505993,0.0151729082322403,0.0420266089906188,,,,,,,,,,,,,,,,,,,,,,
-11.5581368605059,-14.924220174646624,-20.888923474305557,2.444242395848389,0.5993861044104093,0.0776567569897956,,,,,,,,,,,,,,,,,,,,,,
