beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x1,y1,z1,q01,qx1,qy1,qz1,error1,x2,y2,z2,q02,qx2,qy2,qz2,error2
-15.7649165983007,-18.8173368958528,-23.1748507472547,10.6884660561346,25.0784272202445,15.1664443710668,-14.132788,-17.824399,-22.074472,11.189668,24.536905,15.550018,60.4141635894775,-19.3296318054199,-287.776217651367,0.507688266307325,-0.470869527544854,0.475888725665794,-0.542277081451665,0.671283781528473,-54.9589293479919,-53.9240070343018,-314.514920043945,0.859109175367818,-0.445132185443095,0.252564372549815,0,0
-12.1510536386417,-14.7063635759432,-20.6367298679193,20.3332445994714,16.6615768240126,3.28074202831975,-12.951335,-15.720581,-21.271677,19.909967,17.074949,3.669381,60.434090423584,-19.3152105331421,-287.761270141602,0.508527996362977,-0.471360333839616,0.475118103414851,-0.541739328833653,0.672646820545197,-59.9029232025146,39.8685493469238,-279.657138061523,0.967345831779051,0.197474280759313,0.158889742205996,0,0
-7.21065109978665,-7.71295863906529,-11.1721035544496,12.3855252079719,15.6401846372158,1.72951426844717,-8.972511,-8.646526,-11.950865,12.913116,16.040541,2.280339,60.1812648773193,-19.3430345535278,-287.803842163086,0.507530525321824,-0.471341353622233,0.475999552453321,-0.54191744786116,0.687922716140747,-26.5701572418213,14.7927416801453,-299.362521362305,0.452509173554263,0.658937892715217,0.600862963905471,0,0
-0.878290119204779,-6.28360721382814,-10.8652582688931,1.35300609645347,19.4509231401408,2.04089239744799,-2.335317,-6.87931,-11.512121,1.804518,19.132149,2.045903,60.1508869171143,-19.3794189453125,-287.852996826172,0.506515810594213,-0.471685902608157,0.476681483220941,-0.541967624912318,0.704784452915192,-13.081844329834,13.1515329360962,-272.554071044922,0.595561974328108,0.704753373122832,0.385523822618521,0,0
-0.729249242580815,-3.51138673557969,-5.51430157505827,11.857987111673,19.2836452569105,7.85726515394708,-1.553549,-4.712096,-6.272757,11.323533,19.124617,7.318533,60.1346694946289,-19.4060907363892,-287.874102783203,0.505789979777294,-0.470395527849359,0.477207472067177,-0.543302468556385,0.704989552497864,1.14730195999146,10.1047920227051,-293.577261352539,0.327670634663784,0.715842194448572,0.61660514742101,0,0
-0.273136398694811,-4.96075923978691,-10.7500720625111,8.14838411318362,20.2348369091012,16.830178664779,-1.456888,-4.808443,-9.960197,8.715064,19.6754,16.344654,60.1907932281494,-19.4197929382324,-287.875241088867,0.506289739229891,-0.470710615159697,0.477054883368373,-0.542697756565195,0.700086236000061,-4.6478039264679,-11.5232391357422,-299.390966796875,0.935256134397134,0.275124891854567,0.222715641468089,0,0
-0.454379251320148,-3.19236928751241,-3.29506676245381,7.35905139792332,13.4611262414197,6.98048132491593,-1.372779,-4.281198,-4.166598,8.005165,13.959946,7.53665,60.1448631286621,-19.423292350769,-287.915200805664,0.507226918459737,-0.472138843464957,0.475659326409191,-0.541806211556648,0.701962053775787,19.7944487094879,-13.4903005599976,-300.835467529297,0.806027730133285,-0.292135357074167,0.514758420429752,0,0
-7.4378716920523,-8.53900400907566,-10.0841243917986,4.45867695728826,6.45058956840929,11.4360119497321,-5.762102,-7.700307,-9.418345,4.990905,6.981611,11.03091,60.4877147674561,-19.4103193283081,-287.873480224609,0.506683917283846,-0.470683974656843,0.47744678934809,-0.542007903363349,0.706016778945923,-0.049655604362488,-27.9471117019653,-293.301489257812,0.718542216403733,-0.491859072730432,0.491702893847871,0,0
-9.38403270361007,-14.8445263256104,-16.0188451556677,15.2706290699529,23.3662437668426,13.3701247953848,-8.026606,-13.878985,-15.174911,14.766951,22.787892,12.90657,60.5156440734863,-19.4026727676392,-287.807165527344,0.507919607161457,-0.472163247815964,0.475715377036288,-0.541086333336977,0.70589029788971,-24.8538421154022,26.3507244110107,-308.368295288086,0.249533599044661,0.070488203522336,0.965797285206379,0,0
-9.52675178187739,-9.96615560318464,-15.1930069900338,22.7803167286175,21.2675252437905,24.5281284371382,-8.19953,-11.07782,-15.162986,22.463971,21.642529,24.041674,60.517512512207,-19.3865949630737,-287.824026489258,0.507171936879706,-0.471259414082622,0.476364135385596,-0.542004060500034,0.687309503555298,-25.9336475372314,31.5112085342407,-270.997644042969,0.65131630096891,0.745230170168805,0.142895309798296,0,0
-3.44983487993942,-5.44790001417019,-7.34685246490836,22.0148546247325,22.4622297234764,5.46293243873449,-4.768808,-6.519653,-7.833468,22.432588,22.006895,5.798622,60.1420257568359,-19.4054279327393,-287.851577758789,0.50601380752262,-0.471706390426437,0.476902012896396,-0.542224656321242,0.703822910785675,-7.14870419502258,13.2114301681519,-284.183636474609,0.819639674190204,0.417801839833838,0.391959726406726,0,0
-7.00981131569375,-7.19203863204683,-9.89817287196302,2.40721432964131,20.4964991650764,23.8402945507039,-5.828949,-6.640794,-9.409871,2.796871,20.951461,23.50407,60.0937202453613,-19.3998023986816,-287.877288818359,0.506068119250349,-0.471230627028368,0.477147995730962,-0.542371224346196,0.703759372234345,-10.3951001644135,2.41605150699615,-279.642849731445,0.311168738858435,0.593464150981947,0.742276442746588,0,0
-0.353498519925001,-4.64666025203791,-10.0836123252597,8.34951841164463,11.7407719724869,19.0191306325209,-2.777513,-5.406788,-9.426818,7.780458,12.200262,19.422308,60.0945835113525,-19.4183296203613,-287.891558837891,0.507136437422258,-0.470534226884763,0.477058147198642,-0.542056915240473,0.702337563037872,5.84279465675354,-7.73257811069489,-315.550521850586,0.428436096456076,-0.21069678217634,0.878663403832216,0,0
-7.88706203462882,-10.4139842906753,-11.2717747654158,4.50749440491556,7.20377448592122,23.9707084713401,-6.439048,-9.381845,-10.497172,4.990277,7.682096,23.594142,60.1333168029785,-19.4713533401489,-287.821029663086,0.505942040276751,-0.471206444563967,0.477279940174652,-0.542393765809366,0.688532590866089,-2.94739623069763,-30.8970047950745,-298.297427368164,0.928544545138191,-0.180338829468308,0.324473318286898,0,0
-4.46382475140586,-9.252378536223,-13.2264139180976,1.51409237487894,7.77937989827964,11.9341279797558,-5.703101,-9.432373,-12.243361,2.078812,7.700926,12.435815,60.1673686981201,-19.4760587692261,-287.852575683594,0.508735702826174,-0.470817880966927,0.475997734970517,-0.541243627153898,0.685485661029816,-12.241682434082,-35.0272029876709,-284.367846679687,0.732034736769151,-0.575903924787858,0.363950289981009,0,0
-3.36536983204416,-5.06478439700032,-6.17514016398615,14.0283807779841,11.2786835631324,24.0747950156285,-4.791405,-6.351751,-6.80628,13.544243,10.816241,23.603871,59.9258659362793,-19.5027893066406,-287.883734130859,0.507178529930148,-0.471959744178448,0.476041989684753,-0.541671452736702,0.694037914276123,13.7339758872986,-4.60317045748234,-309.276843261719,0.563979253633361,-0.275105605084178,0.778616919622497,0,0
-4.38455764664334,-9.56216394524488,-12.7021353304695,3.09857108454624,1.34736760932324,4.0091712348302,-4.807096,-8.663159,-11.722078,3.508339,1.759195,4.449266,60.022509765625,-19.4966999053955,-287.840115356445,0.506455336613352,-0.470908998354371,0.476896325109186,-0.542510462924073,0.698957204818726,-6.8461145401001,-20.0935714542866,-276.159683227539,0.688304996105784,-0.377553454714471,0.619426848924862,0,0
-4.4730769108948,-9.45355579508054,-15.0889643431597,15.8679447051419,15.1113007361027,10.1167016400435,-4.803958,-8.66567,-14.223044,15.472144,14.691814,9.715934,60.0038665771484,-19.4554166793823,-287.850671386719,0.505844658082928,-0.471185920398722,0.476985792398479,-0.542761056227295,0.684057354927063,-31.72200050354,-3.41546075344086,-299.156500244141,0.381036806238156,-0.469400662057957,0.796538744036583,0,0
-15.3477258531976,-21.1605019784098,-22.8107017814852,25.0531127149568,10.5390381527078,20.0084543326965,-14.311675,-20.079631,-21.901862,24.564338,11.138866,19.52964,60.4537178039551,-19.6074066162109,-287.784820556641,0.507354278706152,-0.471236999404545,0.475118896728097,-0.54294508031903,0.674011826515198,-60.4345996856689,13.4028398156166,-302.310610961914,0.712862717123317,0.070493284674725,0.697751706089874,0,0
-6.45926056532895,-10.5803306484484,-10.8916493892409,24.9862147426998,13.0255849286357,18.6747235791406,-7.02404,-11.694994,-11.51777,24.561513,12.58691,19.074577,59.27096824646,-19.5935405731201,-287.826235961914,0.50816788858515,-0.4715693254649,0.476278411486688,-0.540875811109359,0.689077198505402,-17.2759514808655,20.3529709815979,-289.307034301758,0.893146554696864,0.40851752779724,0.188155949455638,0,0
-12.9064306414139,-14.350674008866,-14.4167666101809,3.27817213373179,4.06672439073104,18.4718127423512,-11.610623,-13.535961,-13.627068,3.5959,4.504184,18.79997,59.3252075195313,-19.6684459686279,-287.792562866211,0.507717532906594,-0.470871888456216,0.476386738930475,-0.541810157169563,0.672790825366974,-24.528749370575,-27.06360912323,-280.234240722656,0.861834805182001,-0.146420274455497,0.485594349025273,0,0
-2.75990099516102,-3.96934367682523,-6.72499761865749,2.0455575380299,19.5045054906984,11.7383989523634,-3.923646,-5.137516,-7.315637,2.439097,19.1356,12.081807,58.3855220794678,-19.7188257217407,-287.87216796875,0.506803150505308,-0.472689461014948,0.476219285861663,-0.541230479423231,0.695880353450775,-3.81714874505997,-9.60774459838867,-283.219519042969,0.65600465673219,-0.29299297292331,0.69556668132052,0,0
-5.43013033106074,-7.53597412645526,-9.05646137153048,3.08773469897652,24.0719341655019,2.18363887137408,-4.386241,-6.549154,-8.04876,2.55145,23.485239,2.629326,58.2597259521484,-19.7433525085449,-287.866500854492,0.505830881357567,-0.472426970432077,0.476944868109824,-0.541730071029013,0.69188266992569,-5.28555374145508,-7.27408652305603,-281.465267944336,0.374687685433941,-0.133848373038427,0.917438690823056,0,0
-1.35403277801097,-7.26971379035615,-10.2998032881209,10.2514255447117,24.0884614066577,1.35168934938916,-3.232263,-6.553862,-9.498686,9.816631,23.734109,1.945161,58.2335395812988,-19.6825084686279,-287.881823730469,0.506356008969828,-0.472197840402924,0.477004086244221,-0.541387008899621,0.687592208385468,-14.2514793395996,-11.3779633522034,-285.976068115234,0.053848550601785,-0.027066299822878,0.998182222348197,0,0
-11.1959941171191,-12.0598724240975,-12.9938620857552,19.009733865038,1.2650783571238,0.979492434880248,-9.363865,-11.192684,-12.152662,18.625748,1.75135,1.349499,58.6671424865723,-19.7576190948486,-287.836090087891,0.506840509127767,-0.471136566474489,0.477501309391833,-0.541419923503763,0.683356046676636,-24.0825812339783,18.7705348968506,-285.762905883789,0.076427649152695,0.444049161538855,0.892736891016403,0,0
-8.02002091928336,-8.22353754423937,-9.77596082879271,19.6645648702215,2.0958837202252,13.696948034673,-8.78766,-9.427038,-10.453236,19.303006,1.775515,13.245514,58.652494430542,-19.7240259170532,-287.82458190918,0.506707944290712,-0.471735228951481,0.476739944432249,-0.541693601901952,0.686370015144348,-21.9628103256226,13.5284465789795,-286.500915527344,0.943346640982473,0.090649495562959,0.319186127363433,0,0
-4.22163021553448,-8.94899002005141,-13.4012093219842,7.77373146971575,16.760207992478,18.1284366728105,-5.969862,-9.269178,-12.589209,8.274123,16.160427,17.751897,58.7152069091797,-19.7594312667847,-287.835195922852,0.506838716407154,-0.471698961523023,0.476479193238487,-0.541832246788295,0.693440556526184,-9.83042526245117,-5.83435864448547,-324.246078491211,0.766819833084188,-0.028041228770715,0.641249587195007,0,0
-6.25808875711651,-11.9157393720486,-17.8404634797265,4.70837332366645,5.42745688682984,22.9941252913908,-6.083785,-10.839618,-16.765294,5.165255,5.916764,22.549693,58.6743495941162,-19.7675424575806,-287.820547485352,0.506557054417118,-0.471429320859637,0.476981689018439,-0.541888193629637,0.68773752450943,-40.4317025184631,-25.369376707077,-276.821151733398,0.774270739386372,-0.012693945728574,0.632727181233682,0,0
-8.01765293989508,-10.6568243070869,-14.1104810752087,5.90186593994623,20.6054161733257,15.8421337644754,-6.867749,-10.812,-14.985668,5.372387,20.277653,16.235752,58.6545909881592,-19.7609302520752,-287.791979980469,0.505958620637926,-0.471768589503043,0.476932235664688,-0.542195458063196,0.681651890277862,-33.9294769287109,-1.76972641944885,-269.028884887695,0.661363891507114,0.238870868518566,0.711012314368572,0,0
-7.17417788358436,-10.9567989873567,-14.4603773487151,20.969712640608,21.8551766521081,9.65081175026494,-6.856451,-10.819846,-14.987551,20.356557,21.320847,10.294334,58.6685874938965,-19.7757732391357,-287.843551635742,0.506273613827626,-0.471848025636067,0.476988026151138,-0.541783066876127,0.681344151496887,-39.875846862793,20.3550673723221,-271.287872314453,0.664709260087829,-0.09757629565116,0.740702683997087,0,0
-8.2607986997258,-8.67726826183855,-9.72538772228226,14.8870591087427,6.17882414873384,17.3843536443297,-6.966922,-9.70447,-10.451039,15.430717,6.626663,16.874724,58.6668083190918,-19.7720254898071,-287.840768432617,0.5061857383759,-0.471725662020748,0.477151060681942,-0.541828167730352,0.680871486663818,-5.88496729135513,-7.54423179626465,-316.070220947266,0.592237768358039,-0.415393391553144,0.690436641542341,0,0
-1.15778982319937,-3.36031173872469,-7.43779717378841,17.5838787765554,21.8596172903319,13.0023436923132,-2.693719,-4.50057,-7.837862,17.236848,21.320847,13.489365,58.5640758514404,-19.7953670501709,-287.876007080078,0.505991712178608,-0.471143123666293,0.477484682567289,-0.542222207348744,0.703909933567047,9.96293776035309,12.7382508277893,-308.820806884766,0.839413661451889,-0.013194830169559,0.543332864296584,0,0
-4.63550431206727,-8.15413254443199,-10.9439071951703,4.19256330571337,15.6170055972102,1.21569719899656,-3.447555,-7.160822,-10.126531,4.567224,16.041798,1.609042,58.6003952026367,-19.8004644393921,-287.864883422852,0.505505518636786,-0.471526606097823,0.477764539934249,-0.542095816946634,0.691835224628449,-11.942982673645,12.2448047637939,-287.281958007812,0.749471435878214,0.658685925540894,-0.066523817516612,0,0
-12.0069553337491,-15.7269457237008,-21.1208276811304,3.05448676472366,3.03409958539695,19.2379244867671,-10.745061,-14.864747,-19.99342,3.508025,3.473543,18.827273,58.7563148498535,-19.7632968902588,-287.79091796875,0.506694524316226,-0.471507601785435,0.476668472417503,-0.541967164955282,0.685188591480255,-45.2404191970825,-30.7424416542053,-264.191180419922,0.514479525821166,0.304360179266998,0.801670567494772,0,0
-11.2932201051055,-15.9583815773381,-21.516152543318,8.13245789144568,5.11123458727203,0.240790180584305,-10.739412,-14.947913,-20.438754,7.69478,4.541843,0.575577,58.7606796264648,-19.7510698318481,-287.766317749023,0.508119807808073,-0.472664011704312,0.475227877375522,-0.540889505830746,0.684742391109467,-60.1997451782227,-45.1872619628906,-276.91064453125,0.583441970472858,-0.141511279711779,0.799731220351615,0,0
-3.0536704606674,-3.84654290471231,-6.66713580876049,12.0913841498077,20.2137424227746,24.5718189404846,-4.51868,-5.130297,-7.309675,11.582448,19.670693,24.045753,58.1196708679199,-19.7944272994995,-287.851950073242,0.506757033383032,-0.471920834534484,0.476759986277716,-0.541468328282991,0.674259781837463,-3.48612306118012,4.23726110458374,-298.428387451172,0.47460265756872,0.302231234269094,0.826685307998689,0,0
-0.318780301541487,-5.88240193655262,-10.4826007648619,9.77018866271184,7.57223214248932,0.824921460118537,-4.36239,-5.251124,-9.595348,10.14867,8.040498,1.266332,58.0147678375244,-19.8168392181396,-287.860803222656,0.506223483590314,-0.470505984100843,0.477961340913372,-0.542139152044265,0.686506271362305,-15.8149827003479,-6.89212546348572,-294.665017700195,0.707864882654061,0.123898771372054,0.695396579196107,0,0
-6.24562640413165,-11.7236491809345,-12.7631364584429,19.9029030926343,23.6874274948913,14.0535136638231,-5.230776,-10.513855,-11.989467,19.484091,23.295367,13.596069,58.0532131195068,-19.7990146636963,-287.835287475586,0.506470105368728,-0.472407320444083,0.476803754652404,-0.541273993009088,0.680642545223236,-25.9452589035034,15.8886606216431,-280.666931152344,0.400190418608506,0.289462227904064,0.869516674636412,0,0
-11.8380943400239,-13.0831877639044,-15.1745882777442,23.1447317854921,18.633988703951,21.6724993057025,-10.061838,-12.228517,-14.232459,22.819235,19.185186,21.255743,58.0932239532471,-19.8044809341431,-287.801165771484,0.506421037840308,-0.471873451394907,0.476912959954594,-0.541689216182814,0.672090113162994,-27.4988550186157,28.7280633926392,-273.313735961914,0.054672243934369,0.791841066365654,0.608275160893559,0,0
-5.64750200774161,-6.30585872714739,-10.9003925028555,1.11855177478181,20.5684190928063,12.1616369968645,-6.499305,-7.316171,-11.520281,1.721038,20.200135,12.515529,57.8990745544434,-19.7776647567749,-287.874682617187,0.506306144501597,-0.472322965437666,0.477054527526291,-0.541280040391998,0.681875824928284,-18.0754974365234,-10.651661491394,-273.670181274414,0.925396614079411,-0.028013017808494,0.377963460513874,0,0
-11.2846474076199,-13.0849562172172,-15.4888148650361,14.6821209980921,14.154715581324,20.8839211188653,-9.37328,-12.054651,-14.655197,14.065212,14.66043,20.483706,58.646849822998,-19.8520332336426,-287.8166015625,0.507192831800652,-0.470824799600677,0.47708422047757,-0.541728793791069,0.674147963523865,-20.6031232833862,15.9874651908875,-331.346173095703,0.546042629377981,0.038191622620423,0.83688640021427,0,0
-5.18320936309607,-6.68732176847183,-7.06303131419767,9.22264874558237,13.7214662666372,8.92335509857221,-6.586865,-7.842476,-7.666193,9.780853,14.312699,9.268402,58.4921600341797,-19.8896919250488,-287.854696655273,0.507259987116321,-0.471442859443721,0.47676758754826,-0.541407058703237,0.6868035197258,3.8075484752655,-13.8384092330933,-309.917974853516,0.984988104065983,-0.043438166830584,0.167067532785093,0,0
-10.6102159459749,-16.2525713408704,-17.1375472712664,11.2502893706631,1.34318165431494,21.3862901390432,-9.01174,-15.041123,-16.231143,10.616288,1.760764,20.908954,58.9018230438232,-19.9288953781128,-287.776538085937,0.507052687545437,-0.471800876267899,0.476566076719451,-0.541466785431962,0.685234248638153,-28.4819588184357,-46.7919717788696,-310.037686157227,0.926117173973914,-0.342215641285244,0.158730699394606,0,0
-0.148982027703241,-5.35382512694626,-5.39405915925872,17.9584458378857,14.0979412401811,8.82931936794798,-1.547273,-6.445902,-6.196809,17.591967,13.64862,9.265264,58.162377166748,-19.9344890594482,-287.875985717773,0.506253299105764,-0.471889749452762,0.476966991116081,-0.541784229090892,0.689771771430969,14.2113311767578,0.875305604934692,-311.491632080078,0.451098163247148,-0.261592419585276,0.853275953681205,0,0
-0.444146334239173,-5.17091067792371,-8.8417860846538,7.80898130362951,10.0988448249479,7.41097145998537,-1.475718,-6.354575,-7.776977,8.355093,10.449052,7.885322,58.0827045440674,-19.9535619735718,-287.872409057617,0.505950712587,-0.47100272096005,0.477957069891804,-0.541966191400698,0.681814312934876,9.23569941520691,-25.854718875885,-310.847174072266,0.891839085380063,-0.206776123960704,0.402326584192792,0,0
-6.52254455151421,-9.17070475075943,-12.8990661229662,13.4029936246684,5.35044246181162,16.6462072220121,-3.333632,-8.235399,-12.066357,12.943245,5.913625,16.178006,58.0731967926025,-19.998436164856,-287.859985351563,0.505985330404252,-0.47218612928742,0.47688753982022,-0.541846268870131,0.688712775707245,-6.84753332138062,-39.7316848754883,-319.021182250977,0.835157060311942,-0.46726047865065,0.290138466429877,0,0
-10.4707774895503,-14.4785259066481,-18.4272993030195,24.3647071445788,9.98349391647746,13.1802381239388,-9.093023,-13.793935,-17.375079,23.988763,9.445859,13.564372,58.1288841247559,-19.9612577438355,-287.7919921875,0.506401041028359,-0.471864000547991,0.477027454478469,-0.541615323182452,0.681487381458283,-39.7167909622192,-32.1344955444336,-288.690887451172,0.794335805258846,-0.536188712953499,0.285538600866942,0,0
-13.9549033943035,-15.6331892222053,-17.6652477037772,17.3366937610441,6.0200909895996,10.9968828590273,-12.54366,-14.94195,-17.370372,17.82358,6.61662,11.367029,58.1314170837402,-19.9382860183716,-287.787780761719,0.50708676462132,-0.472617339282966,0.476007232617552,-0.541214355178013,0.672363221645355,-38.009842300415,-6.04057557582855,-323.730627441406,0.77407508951224,-0.405579930177146,0.486120022251829,0,0
-11.1987593517628,-14.5908154965615,-20.7799142287852,15.1666409288001,8.56205218557002,5.11583036257069,-12.085458,-14.914647,-19.483749,15.624982,8.152223,5.51537,58.1669651031494,-19.9355548858643,-287.785159301758,0.508806726927662,-0.47277090316261,0.475144026541829,-0.540223603517644,0.65983498096466,-55.2491188049316,-6.84669830799103,-309.910238647461,0.781485378148133,-0.133532862582919,0.609466634321421,0,0
-13.8434544111533,-14.0204099493982,-14.9428684942606,11.8396786646139,1.99670645608826,2.12164950738857,-12.54774,-14.673934,-15.679875,12.231777,2.445243,2.628698,58.1618576049805,-19.8934328079224,-287.775619506836,0.508878893704659,-0.474443408047359,0.473256570924671,-0.540346131825659,0.664131224155426,-40.9546630859375,-29.1526358127594,-308.949209594727,0.729443710763716,-0.310431174700433,0.609544386079775,0,0
-1.10873288259547,-4.92883860973429,-10.2899402093247,22.569265260222,8.11295330503843,23.3724412157353,-2.254661,-5.659426,-10.896059,22.114985,7.709086,22.975884,57.7817951202393,-19.9958374023438,-287.867709350586,0.506623024092495,-0.472890649821691,0.476874066540198,-0.540646529103822,0.68268084526062,-22.6352567672729,2.32117037773132,-280.684487915039,0.925306221309492,0.10410391949101,0.364651574455066,0,0
-0.109187150310465,-5.01806137861981,-6.36387817134498,20.374781071965,4.4475375498272,2.94955371004366,-1.452494,-5.490896,-7.225566,20.929936,4.859446,3.401992,57.7453002929687,-19.9615520477295,-287.879943847656,0.506545156736318,-0.473021209840112,0.476186907831691,-0.541210650336881,0.683100044727325,-4.53696541786194,-4.99084639549255,-284.621429443359,0.774213753636171,0.010247280376513,0.632841257287699,0,0
-8.01080841873695,-9.24642371223941,-10.503863122209,4.82247708458662,8.78870064685782,9.35877937912272,-6.435282,-8.405813,-9.863536,5.256895,8.166346,8.945778,58.1333488464355,-20.0739255905151,-287.863049316406,0.505915951812298,-0.472407830321885,0.477173252330195,-0.541466138196147,0.674847066402435,-6.77096207141876,-28.8875504016876,-292.808102416992,0.561701514703877,-0.417811745171814,0.714090158156415,0,0
-13.3946613482654,-14.3209481554325,-17.8335865746689,9.70744908952335,19.3040480444286,11.4654636456046,-11.782292,-13.529998,-16.764038,9.375063,18.775316,11.034049,58.3391868591309,-20.014942741394,-287.788473510742,0.507045077239362,-0.471800022665379,0.476791840021441,-0.54127587194447,0.67728453874588,-31.7638928413391,-33.2901006698608,-324.858303833008,0.726821349130415,-0.460559698286362,0.509524769528056,0,0
-12.7847160043026,-17.1559481310906,-19.8941072230085,17.5443215031508,2.24546242363664,2.28858396201883,-11.864517,-15.998953,-18.86957,17.165293,2.781048,2.637485,58.4305229187012,-20.0292791366577,-287.777093505859,0.507749108886751,-0.473671778509677,0.475031067525176,-0.540528790680091,0.669041693210602,-60.6761604309082,13.4863246917725,-284.865447998047,0.817333261779897,0.253800555519361,0.517253919469246,0,0
-10.6393389821603,-12.6683343861962,-15.6643797819432,16.9303686795891,10.1862973170243,11.0370252639746,-11.406943,-13.77385,-16.562869,17.140499,9.784973,10.588713,58.4273262023926,-20.0111822128296,-287.803051757813,0.507195431889702,-0.473155947168756,0.475734946291137,-0.54088122948243,0.669769942760468,-34.6350353240967,2.43916900157928,-326.642413330078,0.411869626701814,-0.304732222256422,0.858779181931637,0,0
-10.2595335500478,-15.4779875597423,-19.2760885124839,3.02136763574559,7.40395139910143,2.66428102225696,-11.315302,-14.504462,-17.999614,3.508339,8.024806,3.139938,58.4002166748047,-19.9986436843872,-287.75986328125,0.504603578128091,-0.470566820396649,0.478176511570342,-0.543405300180752,0.672236740589142,-39.7736316680908,-39.0906466245651,-276.246304321289,0.687718915749177,-0.629772114349185,0.361150629113302,0,0
